Utterance,Emotion,Dialogue_ID,Utterance_ID,Speaker,source
That was heaven !,joy,dailydialog_5520,0,Speaker,dailydialog
That ’ s a secret . I couldn ’ t tell you .,neutral,dailydialog_5521,0,Speaker,dailydialog
What ? You want to drive me bankrupt ! You can't expect us to make such a large reduction .,neutral,dailydialog_5522,0,Speaker,dailydialog
I appreciate that .,joy,dailydialog_5523,0,Speaker,dailydialog
"Remember , it is in the E building on the third floor .",neutral,dailydialog_5524,0,Speaker,dailydialog
I have to go now . I don't want to be late .,neutral,dailydialog_5525,0,Speaker,dailydialog
Great ! Where is it ?,neutral,dailydialog_5526,0,Speaker,dailydialog
Who can't make it in your family ?,neutral,dailydialog_5527,0,Speaker,dailydialog
Umm . I think I ’ ll just stick to my old job and save myself all the hassle of trying to start up a business !,joy,dailydialog_5528,0,Speaker,dailydialog
That ’ s weird .,sadness,dailydialog_5529,0,Speaker,dailydialog
I ’ m sorry you didn ’ t get accepted .,sadness,dailydialog_5530,0,Speaker,dailydialog
"What are you talking about , we've tried everything !",surprise,dailydialog_5531,0,Speaker,dailydialog
Waiter !,anger,dailydialog_5532,0,Speaker,dailydialog
"No , I don ’ t like regular work . I am interested in different projects with new opportunities and new challenges , but I can do regular work if the company needs me to do so .",neutral,dailydialog_5533,0,Speaker,dailydialog
"No , but I did notice that she was very interested in the art supplies !",joy,dailydialog_5534,0,Speaker,dailydialog
All right . We'll get in touch with our producers and see what they have to say .,neutral,dailydialog_5535,0,Speaker,dailydialog
"Well . You ’ Ve come prepared.You have all the necessary materials so we can go ahead and make the transfer right now . It ’ s a simple transaction , and we can process it today .",neutral,dailydialog_5536,0,Speaker,dailydialog
"Yes , that was surprising . I heard that they got into a fight and then decided not to go .",surprise,dailydialog_5537,0,Speaker,dailydialog
Sounds dangerous .,joy,dailydialog_5538,0,Speaker,dailydialog
Your inspector needs spectacles . The fact is that cockroaches are running rampant .,anger,dailydialog_5539,0,Speaker,dailydialog
You've got so many cousins . I called you later that night . But you didn't have the guts to answer the phone .,anger,dailydialog_5540,0,Speaker,dailydialog
sure . I ’ m open to any reasonable suggestions .,neutral,dailydialog_5541,0,Speaker,dailydialog
How long have you had these problems ?,neutral,dailydialog_5542,0,Speaker,dailydialog
"No , sir . The plant expansion project has been delayed.There was a snag up in the fling process to get the necessary construction permits.It seems that the property we were slated to build on is also habitat for some endangered indigenous species .",neutral,dailydialog_5543,0,Speaker,dailydialog
How nice it is here .,joy,dailydialog_5544,0,Speaker,dailydialog
Can you recommend some must-try ?,neutral,dailydialog_5545,0,Speaker,dailydialog
"Quite well , thank you .",joy,dailydialog_5546,0,Speaker,dailydialog
Fine . It will be at my house . Do you know how to get there ?,joy,dailydialog_5547,0,Speaker,dailydialog
"Not from this brand , I'm afraid .",sadness,dailydialog_5548,0,Speaker,dailydialog
I love the relaxing colors in the tile and floor covering !,joy,dailydialog_5549,0,Speaker,dailydialog
"Sure , no problem . Is your prescription ready ?",surprise,dailydialog_5550,0,Speaker,dailydialog
Not at all . These private sales are great places to bargain . And sometimes you can find terrific things among all the junk .,neutral,dailydialog_5551,0,Speaker,dailydialog
What a bone head ! Be careful next time .,surprise,dailydialog_5552,0,Speaker,dailydialog
You are right . I won't cry anymore .,neutral,dailydialog_5553,0,Speaker,dailydialog
I love Chinese food .,joy,dailydialog_5554,0,Speaker,dailydialog
"You guessed right . Besides , the color violet is a little girly for me ...",neutral,dailydialog_5555,0,Speaker,dailydialog
"oath ... that makes so much more sense ! Ha-ha . Well , great , I don't like German food anyway !",joy,dailydialog_5556,0,Speaker,dailydialog
"No i am free , i will be there , what time the thing starting ?",joy,dailydialog_5557,0,Speaker,dailydialog
Are you almost finished with my hair ?,joy,dailydialog_5558,0,Speaker,dailydialog
My pleasure ! This tea towel ’ s a little ragged . Do you have another one ?,joy,dailydialog_5559,0,Speaker,dailydialog
"Yes . Nice to meet you , Mrs Smith .",joy,dailydialog_5560,0,Speaker,dailydialog
But it's Saturday ! !,surprise,dailydialog_5561,0,Speaker,dailydialog
Thank you . Do you need the invoice ?,joy,dailydialog_5562,0,Speaker,dailydialog
Can you tell the result ?,neutral,dailydialog_5563,0,Speaker,dailydialog
Why ? You said my skirt was beautiful just now .,surprise,dailydialog_5564,0,Speaker,dailydialog
"Things are going well for me , Dr . Smith .",neutral,dailydialog_5565,0,Speaker,dailydialog
"Select ' pay multiple beneficiaries ' , here ... then select ' pay from the account ' in the drop down menu ... OK , good . Then we need to enter the beneficiary statement reference .",neutral,dailydialog_5566,0,Speaker,dailydialog
"It ’ s awful , isn ’ t it ?",disgust,dailydialog_5567,0,Speaker,dailydialog
Stones ? I know many people collecting coins and stamps but stones ?,surprise,dailydialog_5568,0,Speaker,dailydialog
"Sorry , I don't have any sugar .",sadness,dailydialog_5569,0,Speaker,dailydialog
OK . No problem .,joy,dailydialog_5570,0,Speaker,dailydialog
Oh wonderful ! Have you been there before or was it your first time ?,joy,dailydialog_5571,0,Speaker,dailydialog
"Hey , check out this new game I bought today .",joy,dailydialog_5572,0,Speaker,dailydialog
John has some trouble in his life .,neutral,dailydialog_5573,0,Speaker,dailydialog
"That's true . Chinese art stresses the harmony between man and nature , which is an important part of China's traditional culture .",neutral,dailydialog_5574,0,Speaker,dailydialog
That sounds fine . What time shall we meet at the bus stop ?,joy,dailydialog_5575,0,Speaker,dailydialog
Sure it was .,joy,dailydialog_5576,0,Speaker,dailydialog
"I really don't know how to break this to you , but it ’ s eating me alive !",anger,dailydialog_5577,0,Speaker,dailydialog
I love you home made apple pie . It ’ s delicious . Can I have another glass of lemonade as well ?,joy,dailydialog_5578,0,Speaker,dailydialog
"Whoa ! Oh , no !",surprise,dailydialog_5579,0,Speaker,dailydialog
It's almost as if this food has been sitting a little too long . It doesn't seem fresh .,sadness,dailydialog_5580,0,Speaker,dailydialog
I am having a hard time at my job .,sadness,dailydialog_5581,0,Speaker,dailydialog
"Predictable ! How ! Come on Dick , It ’ s a G-rated movie ! It ’ s for the kids ! It ’ s not a thriller !",surprise,dailydialog_5582,0,Speaker,dailydialog
Will you take my materials back from him for me ? Please !,anger,dailydialog_5583,0,Speaker,dailydialog
Oh no . I broke your vase accidentally .,sadness,dailydialog_5584,0,Speaker,dailydialog
"Well , that was fun . Let's do it again soon .",joy,dailydialog_5585,0,Speaker,dailydialog
How dare you question my statement !,anger,dailydialog_5586,0,Speaker,dailydialog
If you wait a minute I can go with you .,joy,dailydialog_5587,0,Speaker,dailydialog
"Hello , housekeeping . Is there anything I can do for you ?",neutral,dailydialog_5588,0,Speaker,dailydialog
"No , I'm strictly a spectator . I just like watching skating . It's so beautiful .",joy,dailydialog_5589,0,Speaker,dailydialog
What ? That's too much .,surprise,dailydialog_5590,0,Speaker,dailydialog
I just had a terrible week .,sadness,dailydialog_5591,0,Speaker,dailydialog
That sounds interesting . I'll go with you tomorrow evening .,joy,dailydialog_5592,0,Speaker,dailydialog
Hackneyed theme !,surprise,dailydialog_5593,0,Speaker,dailydialog
You ’ re not sure ? You were going at 90 miles per hour ! That ’ s 25 mph over the legal speed limit ! Have you been drinking ?,surprise,dailydialog_5594,0,Speaker,dailydialog
"I just can't stand it . It's really gross in here ! There ' s a stain on the toilet seat , and the floor was wet and slippery . So I cleaned it !",disgust,dailydialog_5595,0,Speaker,dailydialog
I'm OK . How are you doing ?,neutral,dailydialog_5596,0,Speaker,dailydialog
"No , sir . I'm afraid not .",sadness,dailydialog_5597,0,Speaker,dailydialog
Moblogging ? what does that mean ?,surprise,dailydialog_5598,0,Speaker,dailydialog
"It's me , Ali . There's this strange guy who keeps coming around . He's been here three times this week .",fear,dailydialog_5599,0,Speaker,dailydialog
"Now , how about going for a swim in the sea ? We shouldn ’ t sunbathe all day .",joy,dailydialog_5600,0,Speaker,dailydialog
"When we draft a contract , which points should we pay special attention to ?",neutral,dailydialog_5601,0,Speaker,dailydialog
It's much better now . Thank you .,neutral,dailydialog_5602,0,Speaker,dailydialog
Wow ! I'm so happy for you .,joy,dailydialog_5603,0,Speaker,dailydialog
Thirteen today and tomorrow . Fourteen the day after tomorrow .,neutral,dailydialog_5604,0,Speaker,dailydialog
"Darling , can't you stay for a few more days ?",sadness,dailydialog_5605,0,Speaker,dailydialog
I don ’ t want to .,anger,dailydialog_5606,0,Speaker,dailydialog
"I'm sorry , that's bad luck .",sadness,dailydialog_5607,0,Speaker,dailydialog
"Hi , I am so glad to see you .",joy,dailydialog_5608,0,Speaker,dailydialog
"well , this is my stop . it was nice talking with you .",joy,dailydialog_5609,0,Speaker,dailydialog
Yes . I'm just waiting until I officially get admitted to the university with a conditional offer to apply for my visa .,neutral,dailydialog_5610,0,Speaker,dailydialog
Is that so ? Why not ?,joy,dailydialog_5611,0,Speaker,dailydialog
"You have made a good choice , sir . I drive an Accord myself . They are very solidly built machines , very reliable .",joy,dailydialog_5612,0,Speaker,dailydialog
"Come home late one more time , and you'll find your stuff outside .",anger,dailydialog_5613,0,Speaker,dailydialog
I can ’ t believe that Anthony is finally getting married !,surprise,dailydialog_5614,0,Speaker,dailydialog
"Gosh , it's already 10.Stay here if you like .",neutral,dailydialog_5615,0,Speaker,dailydialog
Great . See you then .,joy,dailydialog_5616,0,Speaker,dailydialog
Great ! It's always better to do things with a friend .,joy,dailydialog_5617,0,Speaker,dailydialog
What do you mean ? It's a scrim .,surprise,dailydialog_5618,0,Speaker,dailydialog
"Well , you can't compare a small balcony to this large veranda . This is perfect for having a barbecue in summer .",joy,dailydialog_5619,0,Speaker,dailydialog
I ’ m sorry . We don't haven any .,sadness,dailydialog_5620,0,Speaker,dailydialog
Really ? It looks so nice .,surprise,dailydialog_5621,0,Speaker,dailydialog
I went a global warming rally in London . It was fantastic to be around so many people who care about the environment .,joy,dailydialog_5622,0,Speaker,dailydialog
It smells sweet .,joy,dailydialog_5623,0,Speaker,dailydialog
"Oh my gosh , that one says Temple City .",surprise,dailydialog_5624,0,Speaker,dailydialog
Good morning . I'd like to have a haircut .,neutral,dailydialog_5625,0,Speaker,dailydialog
Ok . I can't wait to see it . Let's go !,joy,dailydialog_5626,0,Speaker,dailydialog
"Sure , would you prefer looking in the morning or afternoon ?",neutral,dailydialog_5627,0,Speaker,dailydialog
"Yes , so I want to learn French to develop my career .",neutral,dailydialog_5628,0,Speaker,dailydialog
"I'm sorry , I haven't decided yet . Do you mind giving me a couple of minutes ?",sadness,dailydialog_5629,0,Speaker,dailydialog
"Oh , man , look at her , go ! She is amazing ! She should be my sis .",joy,dailydialog_5630,0,Speaker,dailydialog
"Oh John , I thought we said we would start eating right ! Remember ? Our new healthy lifestyle ? That ’ s all junk food !",anger,dailydialog_5631,0,Speaker,dailydialog
Did you ? And what did you study ?,surprise,dailydialog_5632,0,Speaker,dailydialog
I know several . But wouldn ’ t it be easier to take the shirt back and exchange it for the right size ?,neutral,dailydialog_5633,0,Speaker,dailydialog
That woman is a thorough drag !,disgust,dailydialog_5634,0,Speaker,dailydialog
Your vintage clock ? ! I just paid sixty-five dollars for it .,neutral,dailydialog_5635,0,Speaker,dailydialog
Thank you . Here you go .,joy,dailydialog_5636,0,Speaker,dailydialog
"I'm very happy to meet you . You're from the United States , aren't you ?",joy,dailydialog_5637,0,Speaker,dailydialog
"Sounds good , when ?",joy,dailydialog_5638,0,Speaker,dailydialog
It's the end of the world for me .,sadness,dailydialog_5639,0,Speaker,dailydialog
Haven't the Olympics been stopped for a long time ?,neutral,dailydialog_5640,0,Speaker,dailydialog
Look ! That man who is baking bread is so handsome .,joy,dailydialog_5641,0,Speaker,dailydialog
"Well , I don ’ t have any other questions so far . I would like to think for a couple of days before I give you my final answer .",neutral,dailydialog_5642,0,Speaker,dailydialog
Do you think that will be enough to make him have a change of heart ?,neutral,dailydialog_5643,0,Speaker,dailydialog
Why should I wear a skirt ? Or a dress ?,anger,dailydialog_5644,0,Speaker,dailydialog
Let me see . How about 6:30 at the gate of the club ?,joy,dailydialog_5645,0,Speaker,dailydialog
